STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/30/1962,0,0,0,,96,61,1,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",8/31/1962,1.11,0,0,,90,67,1,,1,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/1/1962,0.76,0,0,,83,70,1,,1,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/2/1962,0.39,0,0,,85,68,1,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/3/1962,0.12,0,0,,83,65,1,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/4/1962,0.05,0,0,,84,68,1,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/5/1962,0,0,0,,73,52,,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/6/1962,0,0,0,,71,48,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/7/1962,0,0,0,,78,44,1,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/8/1962,0.02,0,0,,85,52,,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/9/1962,0.73,0,0,,78,68,1,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/10/1962,0.12,0,0,,80,52,,,,,,,,,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/11/1962,0,0,0,,80,51,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/12/1962,0,0,0,,86,52,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/13/1962,0,0,0,,91,58,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/14/1962,0.24,0,0,,83,65,,,1,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/15/1962,0,0,0,,77,58,1,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/16/1962,0,0,0,,82,61,,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/17/1962,0,0,0,,79,52,1,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/18/1962,0,0,0,,73,45,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/19/1962,0.04,0,0,,70,49,,,,,,,,,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/20/1962,0,0,0,,63,40,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/21/1962,0,0,0,,67,35,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/22/1962,0,0,0,,67,40,,,,,,,,,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/23/1962,0,0,0,,74,41,1,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/24/1962,0.15,0,0,,71,41,1,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/25/1962,0.05,0,0,,71,51,1,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/26/1962,0,0,0,,65,50,1,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/27/1962,0,0,0,,66,48,1,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/28/1962,0,0,0,,69,39,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/29/1962,0,0,0,,69,33,1,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",9/30/1962,0,0,0,,75,37,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/1/1962,0.01,0,0,,76,51,,,,,,,,,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/2/1962,1.02,0,0,,66,56,1,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/3/1962,0.31,0,0,,76,50,1,,,,,,,,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/4/1962,0,0,0,,76,47,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/5/1962,0,0,0,,73,43,1,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/6/1962,0.1,0,0,,68,45,1,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/7/1962,0,0,0,,76,57,1,,1,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/8/1962,0.08,0,0,,71,55,1,,1,,,,,,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/9/1962,0,0,0,,75,53,,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/10/1962,0,0,0,,84,48,1,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/11/1962,0,0,0,,83,57,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/12/1962,0,0,0,,83,63,,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/13/1962,0,0,0,,79,63,,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/14/1962,0,0,0,,81,58,1,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/15/1962,0,0,0,,85,62,1,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/16/1962,0.52,0,0,,84,56,1,,1,,,,,,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/17/1962,0,0,0,,65,43,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/18/1962,0,0,0,,69,40,1,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/19/1962,0,0,0,,72,38,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/20/1962,0.01,0,0,,78,48,,,,,,,,,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/21/1962,0,0,0,,65,38,1,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/22/1962,0,0,0,,67,34,,,,,,,,,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/23/1962,0,0,0,,51,31,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/24/1962,0,0,0,,45,23,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/25/1962,0.17,1.7,0,,38,26,1,,,,,,,1,,,,,,,,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/26/1962,0,0,0,,39,19,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/27/1962,0,0,0,,59,16,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/28/1962,0.54,0,0,,68,48,1,,1,,,,,,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/29/1962,0,0,0,,56,37,1,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/30/1962,0,0,0,,53,39,1,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",10/31/1962,0.11,0,0,,49,25,1,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/1/1962,0,0,0,,51,25,1,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/2/1962,0,0,0,,49,32,,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/3/1962,0,0,0,,52,35,,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/4/1962,0.18,0,0,,45,33,1,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/5/1962,0.02,0,0,,43,31,1,,,,,,,1,,,,,,,1,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/6/1962,0,0,0,,52,34,1,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/7/1962,0.05,0,0,,50,36,1,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/8/1962,0.01,0,0,,56,41,1,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/9/1962,0.9,0,0,,52,45,1,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/10/1962,0.37,0,0,,59,42,1,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/11/1962,0,0,0,,60,28,1,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/12/1962,0,0,0,,51,39,1,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/13/1962,0,0,0,,52,28,,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/14/1962,0,0,0,,59,23,1,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/15/1962,0,0,0,,61,41,,,,,,,,,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/16/1962,0.43,0,0,,56,47,1,,,,,,,,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/17/1962,0,0,0,,56,35,1,,,,,,,,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/18/1962,0.41,0.8,0,,40,30,1,,,,,,,,,,,,,,1,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/19/1962,0,0,0,,42,32,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/20/1962,0,0,0,,48,33,1,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/21/1962,0,0,0,,57,41,1,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/22/1962,0,0,0,,49,25,,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/23/1962,0,0,0,,51,19,,,,,,,,,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/24/1962,0,0,0,,48,22,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/25/1962,0,0,0,,52,29,,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/26/1962,0,0,0,,50,25,,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/27/1962,0,0,0,,58,24,,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/28/1962,0,0,0,,63,30,,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/29/1962,0,0,0,,67,35,,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",11/30/1962,0,0,0,,68,31,1,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/1/1962,0,0,0,,67,26,,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/2/1962,0,0,0,,67,23,1,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/3/1962,0,0,0,,60,32,1,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/4/1962,0,0,0,,64,38,1,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/5/1962,0.02,0.1,0,,53,27,1,,,,,,,,,,,,,,1,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/6/1962,0.04,0.5,0,,29,21,,,,,,,,,,,,,,,,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/7/1962,0,0,0,,36,21,,,,,,,,,,,,,,,,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/8/1962,0.01,0.1,0,,39,19,,,,,,,,,,,,,,,,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/9/1962,0.02,0.3,0,,24,13,,,,,,,,,,,,,,,,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/10/1962,0,0.2,0,,21,9,,,,,,,,,,,,,,,,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/11/1962,0.01,0.1,0,,18,0,,,,,,,,,,,,,,,,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/12/1962,0,0,0,,12,-3,,,,,,,,,,,,,,,,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/13/1962,0.01,0.2,0,,16,-3,,,,,,,,,,,,,,,,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/14/1962,0,0,0,,31,11,,,,,,,,1,,,,,,,,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/15/1962,0,0,0,,47,17,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/16/1962,0,0,0,,33,19,1,,,,,,,1,,,,,,,,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/17/1962,0,0,0,,52,24,1,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/18/1962,0,0,0,,64,22,1,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/19/1962,0.06,0,0,,62,40,1,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/20/1962,0.37,2.8,0,,44,27,1,,,1,,1,,,,,,,,,1,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/21/1962,0.09,0.3,1,,38,25,1,,,1,,1,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/22/1962,0,0,1,,35,27,1,,,,,1,,,,,,,,,,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/23/1962,0,0,1,,36,12,1,,,,,,,,,,,,,,1,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/24/1962,0,0,1,,25,9,,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/25/1962,0.03,0.1,1,,36,21,1,,,,,1,,1,,,,,,,1,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/26/1962,0,0,1,,34,14,1,,,,,,,1,,,,,,,1,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/27/1962,0,0,1,,37,8,,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/28/1962,0,0,0,,42,13,1,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/29/1962,0.7,0,0,,40,18,1,,,,,,,,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/30/1962,0,0,0,,25,14,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",12/31/1962,0,0,0,,25,10,,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/1/1963,0,0,0,,31,6,,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/2/1963,0,0,0,,36,11,,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/3/1963,0,0,0,,41,20,,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/4/1963,0,0,0,,44,20,,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/5/1963,0,0,0,,39,28,1,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/6/1963,0,0,0,,35,30,1,,,,,1,,1,,,,,,,1,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/7/1963,0.01,0.2,0,,33,28,1,,,,,1,,,,,,,,,1,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/8/1963,0,0,0,,38,27,1,,,,,1,,1,,,,,,,1,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/9/1963,0,0,0,,56,30,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/10/1963,0.11,0,0,,55,43,1,,,,,,,,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/11/1963,1.01,0,0,,48,34,1,,1,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/12/1963,0.07,0.8,0,,37,17,1,,,,,,,1,,,,,,,1,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/13/1963,0,0,1,,19,7,,,,,,,,,,,,,,,,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/14/1963,0,0,1,,26,7,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/15/1963,0,0,0,,25,8,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/16/1963,0,0,0,,36,6,,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/17/1963,0,0,0,,44,20,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/18/1963,0,0,0,,49,25,,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/19/1963,0.08,0,0,,40,24,1,,,,,,,1,,,,,,,1,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/20/1963,0.03,0.2,0,,35,4,1,,,1,,1,,,,,,,,,1,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/21/1963,0,0,0,,13,-3,,,,,,,,,,,,,,,,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/22/1963,0.04,0,0,,38,12,1,,,,,,,,,,,,,,1,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/23/1963,0.43,5.5,4,,33,-16,1,,,,,,,1,1,,,,,,1,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/24/1963,0,0,6,,4,-19,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/25/1963,0,0,5,,18,-10,,,,,,,,,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/26/1963,0.2,2.2,4,,25,14,1,,,,,,,1,,,,,,,,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/27/1963,0.04,0.5,6,,19,-11,1,,,,,,,1,1,,,,,,,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/28/1963,0,0,6,,13,-18,1,,,,,,,1,,,,,,,,,,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/29/1963,0,0,5,,35,0,1,,,,,,,1,,,,,,,,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/30/1963,0.02,0.2,4,,29,17,1,,,,,1,,1,,,,,,,1,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",1/31/1963,0,0,4,,22,0,,,,,,,,1,,,,,,,,,1,,,,
USW00093814,"CINCINNATI NORTHERN KENTUCKY INTERNATIONAL AIRPORT, KY US",2/1/1963,0.07,0.7,5,,40,21,1,,,,,1,,,,,,,,,1,,1,,,,
